Date: 10/12/2015
Time: 14:38:58
Cores: 3
Random data: False
# of trials: 1000

======================================

395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
395 ms
